stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
5390,WY5390,450 N Main St-Warsaw,,42.759138,-78.130531,,,,,,0,
5391,WY5391,Wyoming County DSS,,42.760738,-78.129763,,,,,,0,
5402,5402,Lyell & Saratoga,,43.164568,-77.629552,,,,,,0,
5403,5403,Dewey & Costar,,43.167874,-77.634752,,,,,,0,
5404,5404,Dewey & Costar,,43.167989,-77.635038,,,,,,0,
5405,5405,Dewey & Emerson,,43.173198,-77.638816,,,,,,0,
5406,5406,Dewey & Emerson,531 DEWEY AVE & LOCUST ST,43.174378,-77.639537,,,,,,0,
5475,5475,Dewey & Ronald,,43.235226,-77.646778,,,,,,0,
5479,5479,Clay & Walmart,,43.078765,-77.622155,,,,,,0,
5492,5492,Marketplace Dr. & opp Pepboys,,43.078729,-77.62633,,,,,,0,
5494,5494,Saginaw Dr.,,43.085531,-77.593421,,,,,,0,
5495,5495,Rue De Vl & Clinton,,43.122249,-77.592847,,,,,,0,
5496,5496,Lac De Ville & Brandywine,,43.118069,-77.590704,,,,,,0,
5497,5497,Lac De Ville & Westfall,,43.114546,-77.591915,,,,,,0,
5505,5505,Bill Gray's Iceplex,,43.098056,-77.604085,,,,,,0,
5506,5506,Jay & Verona,105 JAY ST & VERONA ST,43.16144,-77.623874,,,,,,0,
5668,5668,Saxton & Brown,,43.153806,-77.631846,,,,,,0,
5669,5669,Saxton & Brown,,43.153892,-77.632146,,,,,,0,
5670,5670,Alexander & opp 237 Alexander,,43.15085,-77.596518,,,,,,0,
5677,5677,Rt. 31 & Mobil [Lyons],,43.060812,-76.999891,,,,,,0,
5685,5685,Broad & 50 Broad,53 E BROAD ST,43.154623,-77.610562,,,,,,0,
5688,5688,South & Pavilion,1252 SOUTH AVE & PAVILION ST,43.130997,-77.610162,,,,,,0,
5689,5689,Main & Akron,,43.160129,-77.55373,,,,,,0,
5690,5690,Main & Spruce,,43.110004,-77.486647,,,,,,0,
5691,5691,Main & Spruce,,43.109776,-77.486598,,,,,,0,
5694,5694,Main & Brizee,,43.106997,-77.488015,,,,,,0,
5695,5695,Main & Elm,,43.112054,-77.485396,,,,,,0,
5697,5697,Portland & Lux,836 PORTLAND AVE & LUX ST,43.181076,-77.587253,,,,,,0,
5698,5698,South & Fort Hill,,43.121689,-77.615702,,,,,,0,
5699,5699,South & Fort Hill,,43.121783,-77.615499,,,,,,0,
5700,5700,RTS Transit Center,,43.158185,-77.608229,,,1,,,1,
5701,5701,Lyell & Warner,,43.164705,-77.644367,,,,,,0,
5702,5702,Lyell & Mart,535 LYELL AVE & WARNER ST,43.164573,-77.644555,,,,,,0,
5703,5703,St Paul & Scrantom,,43.171792,-77.621622,,,,,,0,
5715,5715,Westfall & 1350 Westfall,,43.115721,-77.582844,,,,,,0,
5717,5717,BayTowne Plaza Connection Hub,,43.192298,-77.498984,,,,,,0,
5718,5718,Baytowne Plaza,,43.191071,-77.501178,,,,,,0,
5719,5719,Brown & opp Hertel,,43.152019,-77.633532,,,,,,0,
5736,5736,Chili & KMart,,43.107094,-77.746599,,,,,,0,
5738,5738,Colfax & opp 575 Colfax,,43.176994,-77.66961,,,,,,0,
5739,5739,Chili Walmart,,43.133221,-77.689899,,,,,,0,
5741,5741,Kilmar & Norton,,43.187122,-77.59638,,,,,,0,
5742,L5742,11 Murray Hill-Mt. Morris,,42.733782,-77.883475,,,,,,0,
5743,L5743,Main & South-Geneseo,,42.793582,-77.817313,,,,,,0,
5744,WY5744,204 N. Main-Perry,,42.726032,-77.991184,,,,,,0,
5747,5747,East & Chestnut,,43.157072,-77.602843,,,,,,0,
5748,5748,Pittsford Palmyra & Courtney,,43.068972,-77.440238,,,,,,0,
5750,5750,Culver & Rocket,,43.174031,-77.558641,,,,,,0,
5754,5754,Washington & Monroe,,43.117068,-77.488334,,,,,,0,
5755,5755,Lake & opp Charlotte Harbortown,,43.253755,-77.611755,,,,,,0,
5760,5760,St Paul & Maplehurst,262 CALKINS ROAD,43.204702,-77.617745,,,,,,0,
5761,5761,Clinton & Sellinger,,43.171657,-77.612189,,,,,,0,
5762,5762,Joseph & Kelly,,43.167576,-77.607361,,,,,,0,
5763,5763,Andrews & Liberty Pole,,43.160513,-77.605003,,,,,,0,
5764,5764,Andrews & Franklin,,43.160598,-77.605444,,,,,,0,
5765,5765,Browncroft & Quentin,,43.157159,-77.547426,,,,,,0,
5766,5766,Browncroft & Merchants,,43.157192,-77.543615,,,,,,0,
5767,5767,Browncroft & Winton,,43.157022,-77.547855,,,,,,0,
5770,5770,Blossom & Marion,,43.149555,-77.557692,,,,,,0,
5771,5771,Blossom & Marion,,43.149451,-77.558084,,,,,,0,
5772,5772,Blossom Loop Connection Hub,,43.149242,-77.543786,,,,,,0,
5773,5773,Broad & Plymouth,,43.154011,-77.61467,,,,,,0,
5774,5774,Ford & Champlain,,43.145016,-77.618996,,,,,,0,
5775,5775,Ford & Champlain,,43.144887,-77.61921,,,,,,0,
5776,5776,Broad & Plymouth,,43.154206,-77.614913,,,,,,0,
5777,5777,Broad & opp 50 Broad,,43.154486,-77.610931,,,,,,0,
5778,5778,Jefferson & Clifton,,43.150072,-77.62894,,,,,,0,
5779,5779,Jefferson & Tremont,,43.147975,-77.629107,,,,,,0,
5780,5780,Jefferson & Clifton,,43.149539,-77.629116,,,,,,0,
5795,5795,Maple & Independence,,43.155246,-77.657839,,,,,,0,
5796,5796,Maple & Independence,,43.155352,-77.657518,,,,,,0,
5797,5797,Park Ridge Hospital Driveway,,43.193551,-77.702755,,,,,,0,
5798,5798,Park Ridge Hospital Driveway,,43.193609,-77.702627,,,,,,0,
5800,5800,Dewey & Bloss,,43.16994,-77.636301,,,,,,0,
5801,5801,Dewey & Bloss,,43.170073,-77.636576,,,,,,0,
5802,5802,Ridge & 1050 Ridge,,43.197294,-77.590025,,,,,,0,
5803,5803,Ridge & Seneca,,43.195223,-77.608798,,,,,,0,
5804,5804,Ridge & Argonne,,43.194742,-77.611065,,,,,,0,
5805,5805,Ridge & 2300 Ridge,,43.208525,-77.688375,,,,,,0,
5806,5806,Ridge & Clinton,,43.194419,-77.611629,,,,,,0,
5807,5807,Ridge & 513 Ridge,,43.195395,-77.605112,,,,,,0,
5808,5808,Ridge & Hudson,,43.195994,-77.6004,,,,,,0,
5809,5809,Ridge & 999 Ridge,,43.197106,-77.590446,,,,,,0,
5810,5810,Goodman & East,,43.153291,-77.588174,,,,,,0,
5811,5811,Goodman & East,,43.153646,-77.588214,,,,,,0,
5812,5812,Goodman & University,,43.156175,-77.586668,,,,,,0,
5813,5813,Goodman & University,,43.156661,-77.586586,,,,,,0,
5814,5814,Goodman & College,,43.158963,-77.585178,,,,,,0,
5815,5815,Culver & Empire,,43.175593,-77.557669,,,,,,0,
5816,5816,Culver & opp Lancraft,,43.177749,-77.558358,,,,,,0,
5817,5817,Culver & Brower,,43.198184,-77.561477,,,,,,0,
5818,5818,Culver & Ransford,,43.200566,-77.561616,,,,,,0,
5819,5819,Culver & opp Ransford,,43.200592,-77.561819,,,,,,0,
5820,5820,Culver & Heberton,,43.198144,-77.561675,,,,,,0,
5821,5821,Culver & Norton,,43.188302,-77.561102,,,,,,0,
5822,5822,Culver & Densmore,,43.18385,-77.560853,,,,,,0,
5823,5823,Culver & opp Seymour,,43.180786,-77.560667,,,,,,0,
5824,5824,Goodman & Park,,43.150845,-77.589722,,,,,,0,
5825,5825,Crittenden & Corporate Woods,,43.105929,-77.619576,,,,,,0,
5840,5840,Penfield & Linear Park,,43.128384,-77.484124,,,,,,0,
5841,5841,Fairport Nine Mile Point & Baptist,,43.109952,-77.44168,,,,,,0,
5842,5842,Fairport Nine Mile Point & White Pi,,43.11091,-77.441852,,,,,,0,
5843,5843,Fairport Nine Mile Point & Eagle Va,,43.118215,-77.441547,,,,,,0,
5844,5844,Fairport Nine Mile Point & opp Eagl,,43.119764,-77.441723,,,,,,0,
5848,5848,Jefferson & Regional Market,,43.087344,-77.613692,,,,,,0,
5849,5849,Pittsford Palmyra & Bardney,,43.068634,-77.428825,,,,,,0,
5850,5850,Pittsford Palmyra & Stream View,,43.068809,-77.429119,,,,,,0,
5851,5851,Pittsford Palmyra & opp Mill,,43.075611,-77.468133,,,,,,0,
5852,5852,Mt. Read & English,,43.238661,-77.659031,,,,,,0,
5853,5853,Mt. Read & English,,43.238626,-77.659236,,,,,,0,
5854,5854,Latta & Island Cottage,,43.252797,-77.666119,,,,,,0,
5864,5864,Elmwood & Winton,,43.126453,-77.56653,,,,,,0,
5865,5865,S. Goodman & S. Clinton,,43.139479,-77.596112,,,,,,0,
5866,5866,Eastman Avenue Connection Hub,Eastman Ave & Mayflower St,43.201646,-77.640043,,,,,,0,
5867,5867,Mt. Read & Latta,,43.251561,-77.659104,,,,,,0,
5868,5868,Mt. Read & Latta,,43.251966,-77.659348,,,,,,0,
5898,5898,Elmgrove & Initiative Drive,,43.148142,-77.732397,,,,,,0,
5901,5901,Lexington & Norman,,43.179309,-77.650353,,,,,,0,
5902,5902,Ridge & Home Depot,,43.204738,-77.662158,,,,,,0,
5903,5903,Brooks & Wegmans Dist Ctr,,43.130772,-77.676825,,,,,,0,
6053,6053,Chili & Chili Town Hall,,43.100766,-77.759038,,,,,,0,
6054,6054,Chili & Chili Town Hall,,43.100705,-77.759399,,,,,,0,
6101,6101,Lake & Opp Hanford Landing,LAKE AVE & HANFORD LANDING ROAD,43.200253,-77.627653,,,,,,0,
6102,6102,Westfall Rd & 1341 Westfall Rd,WESTFALL ROAD & AVALON DR,43.115555,-77.583863,,,,,,0,
6103,6103,Jefferson & Opp Post Office,,43.087128,-77.595088,,,,,,0,
6104,6104,S Clinton & Karges,,43.140695,-77.596802,,,,,,0,
